time,station,latitude[unit="degrees_north"],longitude[unit="degrees_east"],tmax[unit="degC"]
2006-11-04T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,23.164583
2006-11-05T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.430653
2006-11-06T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,18.586836
2006-11-07T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.941408
2006-11-08T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,18.666792
2006-11-09T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.838236
2006-11-10T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.252022
2006-11-11T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,13.8168955
2006-11-12T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,13.739458
2006-11-13T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.141261
2006-11-14T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,18.412844
2006-11-15T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,19.552418
2006-11-16T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,18.46407
2006-11-17T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,16.469576
2006-11-18T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.867176
2006-11-19T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,19.081572
2006-11-20T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,13.599591
2006-11-21T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.752372
2006-11-22T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.281324
2006-11-23T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,13.983236
2006-11-24T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,16.443872
2006-11-25T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,16.110802
2006-11-26T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,11.532847
2006-11-27T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,11.188478
2006-11-28T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,13.827951
2006-11-29T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.979938
2006-11-30T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.940082
2006-12-01T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.256641
2006-12-02T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.234604
2006-12-03T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.31386
2006-12-04T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.646251
2006-12-05T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,13.117291
2006-12-06T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,13.804557
2006-12-07T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.847567
2006-12-08T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,12.6691265
2006-12-09T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.851811
2006-12-10T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,13.306082
2006-12-11T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,13.89916
2006-12-12T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.730641
2006-12-13T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,12.986398
2006-12-14T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,10.06492
2006-12-15T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,8.637956
2006-12-16T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,10.19034
2006-12-17T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,12.028419
2006-12-18T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,13.876517
2006-12-19T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,12.801887
2006-12-20T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,10.679381
2006-12-21T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,10.544986
2006-12-22T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,12.821932
2006-12-23T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.788454
2006-12-24T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.93482
2006-12-25T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.54041
2006-12-26T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,12.1692505
2006-12-27T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,13.654613
2006-12-28T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.262495
2006-12-29T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.825901
2006-12-30T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.110968
2007-01-01T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.027646
2007-01-02T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,11.942226
2007-01-03T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,10.380431
2007-01-04T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,7.1619534
2007-01-05T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,10.416902
2007-01-06T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,9.915296
2007-01-07T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.829741
2007-01-08T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.565645
2007-01-09T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.629752
2007-01-10T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,11.734263
2007-01-11T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,9.892084
2007-01-12T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,11.245876
2007-01-13T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,12.43488
2007-01-14T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,11.044827
2007-01-15T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,9.958433
2007-01-16T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,10.055852
2007-01-17T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,8.058861
2007-01-18T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,7.619593
2007-01-19T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,8.026919
2007-01-20T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,8.789149
2007-01-21T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,10.154917
2007-01-22T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,8.977207
2007-01-23T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,8.651473
2007-01-24T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,10.916684
2007-01-25T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,11.418354
2007-01-26T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,9.767568
2007-01-27T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,8.931375
2007-01-28T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,8.460306
2007-01-29T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,7.661043
2007-01-30T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,7.230609
2007-02-01T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,8.536116
2007-02-02T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,9.138342
2007-02-03T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,8.427921
2007-02-04T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,13.6125555
2007-02-05T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,10.827215
2007-02-06T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,10.597716
2007-02-07T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,11.770641
2007-02-08T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,12.218695
2007-02-09T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,9.961041
2007-02-10T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,8.055538
2007-02-11T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,12.757911
2007-02-12T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.619349
2007-02-13T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,12.945542
2007-02-14T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,11.097419
2007-02-15T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.240996
2007-02-16T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.899158
2007-02-17T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.72137
2007-02-18T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.731003
2007-02-19T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.89058
2007-02-20T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,13.8505
2007-02-21T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,12.987938
2007-02-22T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.362261
2007-02-23T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,12.82121
2007-02-24T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.351315
2007-02-25T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,18.826813
2007-02-26T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.489683
2007-02-27T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.287462
2007-02-28T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.634748
2007-02-29T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,18.157587
2007-02-30T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.79345
2007-03-01T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,19.6293
2007-03-02T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.722523
2007-03-03T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,16.405388
2007-03-04T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,19.044046
2007-03-05T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.91799
2007-03-06T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.75535
2007-03-07T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.497602
2007-03-08T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.228876
2007-03-09T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,23.448277
2007-03-10T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.71779
2007-03-11T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.35561
2007-03-12T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.554665
2007-03-13T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.246264
2007-03-14T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.086662
2007-03-15T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.470678
2007-03-16T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,19.03174
2007-03-17T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,19.683382
2007-03-18T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.563046
2007-03-19T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.57122
2007-03-20T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.540634
2007-03-21T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.278463
2007-03-22T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.722822
2007-03-23T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,19.285234
2007-03-24T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.957567
2007-03-25T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,16.575426
2007-03-26T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.08496
2007-03-27T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.163073
2007-03-28T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.903446
2007-03-29T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,23.39243
2007-03-30T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,23.94322
2007-04-01T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.842087
2007-04-02T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,24.265865
2007-04-03T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,23.711546
2007-04-04T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.861898
2007-04-05T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.413948
2007-04-06T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,26.36946
2007-04-07T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.374584
2007-04-08T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.546581
2007-04-09T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,27.73572
2007-04-10T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,26.242733
2007-04-11T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,27.009537
2007-04-12T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.17297
2007-04-13T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.174202
2007-04-14T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,23.273289
2007-04-15T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.596031
2007-04-16T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,27.104767
2007-04-17T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.900862
2007-04-18T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.983961
2007-04-19T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.12859
2007-04-20T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,23.256935
2007-04-21T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.913652
2007-04-22T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,24.263672
2007-04-23T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.22891
2007-04-24T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.8341
2007-04-25T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,19.357353
2007-04-26T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.347635
2007-04-27T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.183517
2007-04-28T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,19.403143
2007-04-29T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.785948
2007-04-30T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,24.205097
2007-05-01T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.572466
2007-05-02T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.648682
2007-05-03T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.208134
2007-05-04T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.42697
2007-05-05T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,24.924278
2007-05-06T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,27.083883
2007-05-07T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,28.068342
2007-05-08T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,27.81935
2007-05-09T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,29.666372
2007-05-10T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,29.694515
2007-05-11T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,28.360868
2007-05-12T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,26.510384
2007-05-13T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.066525
2007-05-14T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.83785
2007-05-15T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.422077
2007-05-16T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,23.560005
2007-05-17T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,23.452528
2007-05-18T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.98349
2007-05-19T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.893229
2007-05-20T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.138762
2007-05-21T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,23.200823
2007-05-22T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,28.333828
2007-05-23T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,29.203175
2007-05-24T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,31.824144
2007-05-25T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,30.162544
2007-05-26T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,29.694166
2007-05-27T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,31.60774
2007-05-28T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,34.534206
2007-05-29T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.748085
2007-05-30T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,37.97275
2007-06-01T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,37.27761
2007-06-02T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.55341
2007-06-03T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.013947
2007-06-04T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,30.889832
2007-06-05T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,27.619793
2007-06-06T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.53967
2007-06-07T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,24.047169
2007-06-08T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,23.878307
2007-06-09T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.944801
2007-06-10T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.724298
2007-06-11T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.445435
2007-06-12T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,23.035439
2007-06-13T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,24.319815
2007-06-14T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,23.915766
2007-06-15T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,24.198906
2007-06-16T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,30.232203
2007-06-17T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,30.294827
2007-06-18T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,29.032661
2007-06-19T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,30.550066
2007-06-20T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,31.309368
2007-06-21T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.88247
2007-06-22T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,34.79411
2007-06-23T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.957645
2007-06-24T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,31.7388
2007-06-25T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,34.688866
2007-06-26T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.358505
2007-06-27T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.69917
2007-06-28T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,37.793373
2007-06-29T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,37.574806
2007-06-30T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,34.966427
2007-07-01T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,30.567547
2007-07-02T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,31.133953
2007-07-03T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.17315
2007-07-04T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.722607
2007-07-05T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.484818
2007-07-06T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.19366
2007-07-07T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.1763
2007-07-08T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.22849
2007-07-09T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.61023
2007-07-10T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,37.474216
2007-07-11T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,38.434395
2007-07-12T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,40.871845
2007-07-13T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,40.27728
2007-07-14T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,38.164974
2007-07-15T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,38.86283
2007-07-16T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,39.11885
2007-07-17T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.773556
2007-07-18T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.073105
2007-07-19T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,34.335697
2007-07-20T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.773785
2007-07-21T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,34.830933
2007-07-22T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.443497
2007-07-23T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.835033
2007-07-24T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,39.904507
2007-07-25T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,40.31948
2007-07-26T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,41.412975
2007-07-27T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,40.40154
2007-07-28T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,39.439083
2007-07-29T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,37.478455
2007-07-30T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,32.582077
2007-08-01T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,32.84034
2007-08-02T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,32.30557
2007-08-03T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.72452
2007-08-04T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,37.497456
2007-08-05T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,38.86581
2007-08-06T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,40.116337
2007-08-07T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,39.122776
2007-08-08T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.965553
2007-08-09T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.68239
2007-08-10T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,37.570553
2007-08-11T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.884083
2007-08-12T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,34.91368
2007-08-13T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,30.412624
2007-08-14T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,30.631907
2007-08-15T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,29.857002
2007-08-16T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,29.717451
