model,site,year,predicted
MPI-ESM-LR.CRCM5-UQAM,oakville,2079,126
MPI-ESM-LR.CRCM5-UQAM,oakville,2080,135
MPI-ESM-LR.CRCM5-UQAM,oakville,2081,127
MPI-ESM-LR.CRCM5-UQAM,oakville,2082,130
MPI-ESM-LR.CRCM5-UQAM,oakville,2083,136
MPI-ESM-LR.CRCM5-UQAM,oakville,2084,136
MPI-ESM-LR.CRCM5-UQAM,oakville,2085,126
MPI-ESM-LR.CRCM5-UQAM,oakville,2086,124
MPI-ESM-LR.CRCM5-UQAM,oakville,2087,131
MPI-ESM-LR.CRCM5-UQAM,oakville,2088,141
MPI-ESM-LR.CRCM5-UQAM,oakville,2089,133
MPI-ESM-LR.CRCM5-UQAM,oakville,2090,132
MPI-ESM-LR.CRCM5-UQAM,oakville,2091,130
MPI-ESM-LR.CRCM5-UQAM,oakville,2092,129
MPI-ESM-LR.CRCM5-UQAM,oakville,2093,124
MPI-ESM-LR.CRCM5-UQAM,oakville,2094,126
MPI-ESM-LR.CRCM5-UQAM,oakville,2095,136
MPI-ESM-LR.CRCM5-UQAM,oakville,2096,123
MPI-ESM-LR.CRCM5-UQAM,oakville,2097,126
MPI-ESM-LR.CRCM5-UQAM,oakville,2098,127
MPI-ESM-LR.CRCM5-UQAM,oakville,2099,126
MPI-ESM-LR.CRCM5-UQAM,oakville,2100,129
MPI-ESM-LR.CRCM5-UQAM,vaira,2007,65
MPI-ESM-LR.CRCM5-UQAM,vaira,2008,72
MPI-ESM-LR.CRCM5-UQAM,vaira,2009,62
MPI-ESM-LR.CRCM5-UQAM,vaira,2010,65
MPI-ESM-LR.CRCM5-UQAM,vaira,2011,56
MPI-ESM-LR.CRCM5-UQAM,vaira,2012,71
MPI-ESM-LR.CRCM5-UQAM,vaira,2013,91
MPI-ESM-LR.CRCM5-UQAM,vaira,2014,60
MPI-ESM-LR.CRCM5-UQAM,vaira,2015,79
MPI-ESM-LR.CRCM5-UQAM,vaira,2016,65
MPI-ESM-LR.CRCM5-UQAM,vaira,2017,31
MPI-ESM-LR.CRCM5-UQAM,vaira,2018,54
MPI-ESM-LR.CRCM5-UQAM,vaira,2019,56
MPI-ESM-LR.CRCM5-UQAM,vaira,2020,49
MPI-ESM-LR.CRCM5-UQAM,vaira,2021,60
MPI-ESM-LR.CRCM5-UQAM,vaira,2022,76
MPI-ESM-LR.CRCM5-UQAM,vaira,2023,66
MPI-ESM-LR.CRCM5-UQAM,vaira,2024,63
MPI-ESM-LR.CRCM5-UQAM,vaira,2025,45
MPI-ESM-LR.CRCM5-UQAM,vaira,2026,70
MPI-ESM-LR.CRCM5-UQAM,vaira,2027,53
MPI-ESM-LR.CRCM5-UQAM,vaira,2028,67
MPI-ESM-LR.CRCM5-UQAM,vaira,2029,57
MPI-ESM-LR.CRCM5-UQAM,vaira,2030,110
MPI-ESM-LR.CRCM5-UQAM,vaira,2031,65
MPI-ESM-LR.CRCM5-UQAM,vaira,2032,57
MPI-ESM-LR.CRCM5-UQAM,vaira,2033,61
MPI-ESM-LR.CRCM5-UQAM,vaira,2034,73
MPI-ESM-LR.CRCM5-UQAM,vaira,2035,46
MPI-ESM-LR.CRCM5-UQAM,vaira,2036,51
MPI-ESM-LR.CRCM5-UQAM,vaira,2037,68
MPI-ESM-LR.CRCM5-UQAM,vaira,2038,76
MPI-ESM-LR.CRCM5-UQAM,vaira,2039,77
MPI-ESM-LR.CRCM5-UQAM,vaira,2040,58
MPI-ESM-LR.CRCM5-UQAM,vaira,2041,68
MPI-ESM-LR.CRCM5-UQAM,vaira,2042,49
MPI-ESM-LR.CRCM5-UQAM,vaira,2043,55
MPI-ESM-LR.CRCM5-UQAM,vaira,2044,37
MPI-ESM-LR.CRCM5-UQAM,vaira,2045,63
MPI-ESM-LR.CRCM5-UQAM,vaira,2046,60
MPI-ESM-LR.CRCM5-UQAM,vaira,2047,62
MPI-ESM-LR.CRCM5-UQAM,vaira,2048,68
MPI-ESM-LR.CRCM5-UQAM,vaira,2049,47
MPI-ESM-LR.CRCM5-UQAM,vaira,2050,33
MPI-ESM-LR.CRCM5-UQAM,vaira,2051,49
MPI-ESM-LR.CRCM5-UQAM,vaira,2052,58
MPI-ESM-LR.CRCM5-UQAM,vaira,2053,58
MPI-ESM-LR.CRCM5-UQAM,vaira,2054,36
MPI-ESM-LR.CRCM5-UQAM,vaira,2055,39
MPI-ESM-LR.CRCM5-UQAM,vaira,2056,41
MPI-ESM-LR.CRCM5-UQAM,vaira,2057,38
MPI-ESM-LR.CRCM5-UQAM,vaira,2058,55
MPI-ESM-LR.CRCM5-UQAM,vaira,2059,69
MPI-ESM-LR.CRCM5-UQAM,vaira,2060,60
MPI-ESM-LR.CRCM5-UQAM,vaira,2061,38
MPI-ESM-LR.CRCM5-UQAM,vaira,2062,77
MPI-ESM-LR.CRCM5-UQAM,vaira,2063,56
MPI-ESM-LR.CRCM5-UQAM,vaira,2064,32
MPI-ESM-LR.CRCM5-UQAM,vaira,2065,57
MPI-ESM-LR.CRCM5-UQAM,vaira,2066,84
MPI-ESM-LR.CRCM5-UQAM,vaira,2067,45
MPI-ESM-LR.CRCM5-UQAM,vaira,2068,51
MPI-ESM-LR.CRCM5-UQAM,vaira,2069,71
MPI-ESM-LR.CRCM5-UQAM,vaira,2070,65
MPI-ESM-LR.CRCM5-UQAM,vaira,2071,58
MPI-ESM-LR.CRCM5-UQAM,vaira,2072,60
MPI-ESM-LR.CRCM5-UQAM,vaira,2073,75
MPI-ESM-LR.CRCM5-UQAM,vaira,2074,58
MPI-ESM-LR.CRCM5-UQAM,vaira,2075,62
MPI-ESM-LR.CRCM5-UQAM,vaira,2076,74
MPI-ESM-LR.CRCM5-UQAM,vaira,2077,40
MPI-ESM-LR.CRCM5-UQAM,vaira,2078,50
MPI-ESM-LR.CRCM5-UQAM,vaira,2079,45
MPI-ESM-LR.CRCM5-UQAM,vaira,2080,48
MPI-ESM-LR.CRCM5-UQAM,vaira,2081,48
MPI-ESM-LR.CRCM5-UQAM,vaira,2082,59
MPI-ESM-LR.CRCM5-UQAM,vaira,2083,58
MPI-ESM-LR.CRCM5-UQAM,vaira,2084,47
MPI-ESM-LR.CRCM5-UQAM,vaira,2085,76
MPI-ESM-LR.CRCM5-UQAM,vaira,2086,32
MPI-ESM-LR.CRCM5-UQAM,vaira,2087,66
MPI-ESM-LR.CRCM5-UQAM,vaira,2088,46
MPI-ESM-LR.CRCM5-UQAM,vaira,2089,36
MPI-ESM-LR.CRCM5-UQAM,vaira,2090,60
MPI-ESM-LR.CRCM5-UQAM,vaira,2091,37
MPI-ESM-LR.CRCM5-UQAM,vaira,2092,45
MPI-ESM-LR.CRCM5-UQAM,vaira,2093,32
MPI-ESM-LR.CRCM5-UQAM,vaira,2094,47
MPI-ESM-LR.CRCM5-UQAM,vaira,2095,40
MPI-ESM-LR.CRCM5-UQAM,vaira,2096,49
MPI-ESM-LR.CRCM5-UQAM,vaira,2097,45
MPI-ESM-LR.CRCM5-UQAM,vaira,2098,55
MPI-ESM-LR.CRCM5-UQAM,vaira,2099,64
MPI-ESM-LR.CRCM5-UQAM,vaira,2100,80
MPI-ESM-LR.RegCM4,ibp,2007,238
MPI-ESM-LR.RegCM4,ibp,2008,209
MPI-ESM-LR.RegCM4,ibp,2009,179
MPI-ESM-LR.RegCM4,ibp,2010,207
MPI-ESM-LR.RegCM4,ibp,2011,208
MPI-ESM-LR.RegCM4,ibp,2012,221
MPI-ESM-LR.RegCM4,ibp,2013,220
MPI-ESM-LR.RegCM4,ibp,2014,181
MPI-ESM-LR.RegCM4,ibp,2015,202
MPI-ESM-LR.RegCM4,ibp,2016,128
MPI-ESM-LR.RegCM4,ibp,2017,241
MPI-ESM-LR.RegCM4,ibp,2018,188
MPI-ESM-LR.RegCM4,ibp,2019,236
MPI-ESM-LR.RegCM4,ibp,2020,219
MPI-ESM-LR.RegCM4,ibp,2021,195
MPI-ESM-LR.RegCM4,ibp,2022,209
MPI-ESM-LR.RegCM4,ibp,2023,125
MPI-ESM-LR.RegCM4,ibp,2024,252
MPI-ESM-LR.RegCM4,ibp,2025,226
MPI-ESM-LR.RegCM4,ibp,2026,227
MPI-ESM-LR.RegCM4,ibp,2028,225
MPI-ESM-LR.RegCM4,ibp,2029,260
MPI-ESM-LR.RegCM4,ibp,2030,219
MPI-ESM-LR.RegCM4,ibp,2031,247
MPI-ESM-LR.RegCM4,ibp,2033,242
MPI-ESM-LR.RegCM4,ibp,2034,219
MPI-ESM-LR.RegCM4,ibp,2035,139
MPI-ESM-LR.RegCM4,ibp,2036,234
MPI-ESM-LR.RegCM4,ibp,2037,222
MPI-ESM-LR.RegCM4,ibp,2038,230
MPI-ESM-LR.RegCM4,ibp,2039,248
MPI-ESM-LR.RegCM4,ibp,2040,201
MPI-ESM-LR.RegCM4,ibp,2041,179
MPI-ESM-LR.RegCM4,ibp,2042,209
MPI-ESM-LR.RegCM4,ibp,2043,212
MPI-ESM-LR.RegCM4,ibp,2044,199
MPI-ESM-LR.RegCM4,ibp,2045,195
MPI-ESM-LR.RegCM4,ibp,2046,191
MPI-ESM-LR.RegCM4,ibp,2047,230
MPI-ESM-LR.RegCM4,ibp,2048,188
MPI-ESM-LR.RegCM4,ibp,2049,207
MPI-ESM-LR.RegCM4,ibp,2050,177
MPI-ESM-LR.RegCM4,ibp,2051,182
MPI-ESM-LR.RegCM4,ibp,2052,180
MPI-ESM-LR.RegCM4,ibp,2053,215
MPI-ESM-LR.RegCM4,ibp,2054,201
MPI-ESM-LR.RegCM4,ibp,2055,169
MPI-ESM-LR.RegCM4,ibp,2056,147
MPI-ESM-LR.RegCM4,ibp,2057,158
MPI-ESM-LR.RegCM4,ibp,2058,223
MPI-ESM-LR.RegCM4,ibp,2059,211
MPI-ESM-LR.RegCM4,ibp,2060,168
MPI-ESM-LR.RegCM4,ibp,2061,216
MPI-ESM-LR.RegCM4,ibp,2062,216
MPI-ESM-LR.RegCM4,ibp,2063,198
MPI-ESM-LR.RegCM4,ibp,2064,196
MPI-ESM-LR.RegCM4,ibp,2065,239
MPI-ESM-LR.RegCM4,ibp,2066,253
MPI-ESM-LR.RegCM4,ibp,2067,242
MPI-ESM-LR.RegCM4,ibp,2068,227
MPI-ESM-LR.RegCM4,ibp,2069,216
MPI-ESM-LR.RegCM4,ibp,2070,212
MPI-ESM-LR.RegCM4,ibp,2071,222
MPI-ESM-LR.RegCM4,ibp,2072,189
MPI-ESM-LR.RegCM4,ibp,2073,135
MPI-ESM-LR.RegCM4,ibp,2074,200
MPI-ESM-LR.RegCM4,ibp,2075,209
MPI-ESM-LR.RegCM4,ibp,2076,192
MPI-ESM-LR.RegCM4,ibp,2077,224
MPI-ESM-LR.RegCM4,ibp,2078,228
MPI-ESM-LR.RegCM4,ibp,2079,208
MPI-ESM-LR.RegCM4,ibp,2080,261
MPI-ESM-LR.RegCM4,ibp,2081,226
MPI-ESM-LR.RegCM4,ibp,2082,216
MPI-ESM-LR.RegCM4,ibp,2083,194
MPI-ESM-LR.RegCM4,ibp,2084,211
MPI-ESM-LR.RegCM4,ibp,2085,211
MPI-ESM-LR.RegCM4,ibp,2086,242
MPI-ESM-LR.RegCM4,ibp,2087,226
MPI-ESM-LR.RegCM4,ibp,2088,209
MPI-ESM-LR.RegCM4,ibp,2089,228
MPI-ESM-LR.RegCM4,ibp,2090,131
MPI-ESM-LR.RegCM4,ibp,2092,204
MPI-ESM-LR.RegCM4,ibp,2093,213
MPI-ESM-LR.RegCM4,ibp,2094,261
MPI-ESM-LR.RegCM4,ibp,2095,207
MPI-ESM-LR.RegCM4,ibp,2096,246
MPI-ESM-LR.RegCM4,ibp,2097,245
MPI-ESM-LR.RegCM4,ibp,2098,217
MPI-ESM-LR.RegCM4,ibp,2099,242
MPI-ESM-LR.RegCM4,ibp,2100,206
MPI-ESM-LR.RegCM4,kansas,2007,123
MPI-ESM-LR.RegCM4,kansas,2008,115
MPI-ESM-LR.RegCM4,kansas,2009,126
MPI-ESM-LR.RegCM4,kansas,2010,115
MPI-ESM-LR.RegCM4,kansas,2011,114
MPI-ESM-LR.RegCM4,kansas,2012,111
MPI-ESM-LR.RegCM4,kansas,2013,110
MPI-ESM-LR.RegCM4,kansas,2014,110
MPI-ESM-LR.RegCM4,kansas,2015,136
MPI-ESM-LR.RegCM4,kansas,2016,112
MPI-ESM-LR.RegCM4,kansas,2017,111
MPI-ESM-LR.RegCM4,kansas,2018,108
MPI-ESM-LR.RegCM4,kansas,2019,117
MPI-ESM-LR.RegCM4,kansas,2020,114
MPI-ESM-LR.RegCM4,kansas,2021,120
MPI-ESM-LR.RegCM4,kansas,2022,107
MPI-ESM-LR.RegCM4,kansas,2023,115
MPI-ESM-LR.RegCM4,kansas,2024,105
MPI-ESM-LR.RegCM4,kansas,2025,104
MPI-ESM-LR.RegCM4,kansas,2026,111
MPI-ESM-LR.RegCM4,kansas,2027,123
MPI-ESM-LR.RegCM4,kansas,2028,120
MPI-ESM-LR.RegCM4,kansas,2029,108
MPI-ESM-LR.RegCM4,kansas,2030,106
MPI-ESM-LR.RegCM4,kansas,2031,105
MPI-ESM-LR.RegCM4,kansas,2032,149
MPI-ESM-LR.RegCM4,kansas,2033,109
MPI-ESM-LR.RegCM4,kansas,2034,106
MPI-ESM-LR.RegCM4,kansas,2035,106
MPI-ESM-LR.RegCM4,kansas,2036,115
MPI-ESM-LR.RegCM4,kansas,2037,107
MPI-ESM-LR.RegCM4,kansas,2038,108
MPI-ESM-LR.RegCM4,kansas,2039,106
MPI-ESM-LR.RegCM4,kansas,2040,108
MPI-ESM-LR.RegCM4,kansas,2041,116
MPI-ESM-LR.RegCM4,kansas,2042,110
MPI-ESM-LR.RegCM4,kansas,2043,111
MPI-ESM-LR.RegCM4,kansas,2044,110
MPI-ESM-LR.RegCM4,kansas,2045,112
MPI-ESM-LR.RegCM4,kansas,2046,112
MPI-ESM-LR.RegCM4,kansas,2047,120
MPI-ESM-LR.RegCM4,kansas,2048,106
MPI-ESM-LR.RegCM4,kansas,2049,104
MPI-ESM-LR.RegCM4,kansas,2050,122
MPI-ESM-LR.RegCM4,kansas,2051,108
MPI-ESM-LR.RegCM4,kansas,2052,105
MPI-ESM-LR.RegCM4,kansas,2053,108
MPI-ESM-LR.RegCM4,kansas,2054,110
MPI-ESM-LR.RegCM4,kansas,2055,115
MPI-ESM-LR.RegCM4,kansas,2056,106
MPI-ESM-LR.RegCM4,kansas,2057,113
MPI-ESM-LR.RegCM4,kansas,2058,114
MPI-ESM-LR.RegCM4,kansas,2059,110
MPI-ESM-LR.RegCM4,kansas,2060,113
MPI-ESM-LR.RegCM4,kansas,2061,106
MPI-ESM-LR.RegCM4,kansas,2062,116
MPI-ESM-LR.RegCM4,kansas,2063,110
MPI-ESM-LR.RegCM4,kansas,2064,105
MPI-ESM-LR.RegCM4,kansas,2065,114
MPI-ESM-LR.RegCM4,kansas,2066,109
MPI-ESM-LR.RegCM4,kansas,2067,113
MPI-ESM-LR.RegCM4,kansas,2068,111
MPI-ESM-LR.RegCM4,kansas,2069,111
MPI-ESM-LR.RegCM4,kansas,2070,106
MPI-ESM-LR.RegCM4,kansas,2071,107
MPI-ESM-LR.RegCM4,kansas,2072,115
MPI-ESM-LR.RegCM4,kansas,2073,106
MPI-ESM-LR.RegCM4,kansas,2074,117
MPI-ESM-LR.RegCM4,kansas,2075,107
MPI-ESM-LR.RegCM4,kansas,2076,110
MPI-ESM-LR.RegCM4,kansas,2077,114
MPI-ESM-LR.RegCM4,kansas,2078,106
MPI-ESM-LR.RegCM4,kansas,2079,105
MPI-ESM-LR.RegCM4,kansas,2080,110
MPI-ESM-LR.RegCM4,kansas,2081,105
MPI-ESM-LR.RegCM4,kansas,2082,115
MPI-ESM-LR.RegCM4,kansas,2083,106
MPI-ESM-LR.RegCM4,kansas,2084,105
MPI-ESM-LR.RegCM4,kansas,2085,105
MPI-ESM-LR.RegCM4,kansas,2086,104
MPI-ESM-LR.RegCM4,kansas,2087,108
MPI-ESM-LR.RegCM4,kansas,2088,109
MPI-ESM-LR.RegCM4,kansas,2089,110
MPI-ESM-LR.RegCM4,kansas,2090,105
MPI-ESM-LR.RegCM4,kansas,2091,107
MPI-ESM-LR.RegCM4,kansas,2092,116
MPI-ESM-LR.RegCM4,kansas,2093,107
MPI-ESM-LR.RegCM4,kansas,2094,113
MPI-ESM-LR.RegCM4,kansas,2095,104
MPI-ESM-LR.RegCM4,kansas,2096,103
MPI-ESM-LR.RegCM4,kansas,2097,104
MPI-ESM-LR.RegCM4,kansas,2098,112
MPI-ESM-LR.RegCM4,kansas,2099,105
MPI-ESM-LR.RegCM4,kansas,2100,109
MPI-ESM-LR.RegCM4,oakville,2007,144
MPI-ESM-LR.RegCM4,oakville,2008,143
MPI-ESM-LR.RegCM4,oakville,2009,131
MPI-ESM-LR.RegCM4,oakville,2010,132
MPI-ESM-LR.RegCM4,oakville,2011,143
MPI-ESM-LR.RegCM4,oakville,2012,138
MPI-ESM-LR.RegCM4,oakville,2013,139
MPI-ESM-LR.RegCM4,oakville,2014,131
MPI-ESM-LR.RegCM4,oakville,2015,140
MPI-ESM-LR.RegCM4,oakville,2016,135
MPI-ESM-LR.RegCM4,oakville,2017,138
MPI-ESM-LR.RegCM4,oakville,2018,140
MPI-ESM-LR.RegCM4,oakville,2019,141
MPI-ESM-LR.RegCM4,oakville,2020,135
MPI-ESM-LR.RegCM4,oakville,2021,141
MPI-ESM-LR.RegCM4,oakville,2022,140
MPI-ESM-LR.RegCM4,oakville,2023,135
MPI-ESM-LR.RegCM4,oakville,2024,142
MPI-ESM-LR.RegCM4,oakville,2025,141
MPI-ESM-LR.RegCM4,oakville,2026,137
MPI-ESM-LR.RegCM4,oakville,2027,138
MPI-ESM-LR.RegCM4,oakville,2028,141
MPI-ESM-LR.RegCM4,oakville,2029,129
MPI-ESM-LR.RegCM4,oakville,2030,134
MPI-ESM-LR.RegCM4,oakville,2031,143
MPI-ESM-LR.RegCM4,oakville,2032,150
MPI-ESM-LR.RegCM4,oakville,2033,141
MPI-ESM-LR.RegCM4,oakville,2034,140
MPI-ESM-LR.RegCM4,oakville,2035,137
MPI-ESM-LR.RegCM4,oakville,2036,131
MPI-ESM-LR.RegCM4,oakville,2037,134
MPI-ESM-LR.RegCM4,oakville,2038,143
MPI-ESM-LR.RegCM4,oakville,2039,142
MPI-ESM-LR.RegCM4,oakville,2040,132
MPI-ESM-LR.RegCM4,oakville,2041,132
MPI-ESM-LR.RegCM4,oakville,2042,141
MPI-ESM-LR.RegCM4,oakville,2043,132
MPI-ESM-LR.RegCM4,oakville,2044,135
MPI-ESM-LR.RegCM4,oakville,2045,138
MPI-ESM-LR.RegCM4,oakville,2046,127
MPI-ESM-LR.RegCM4,oakville,2047,132
MPI-ESM-LR.RegCM4,oakville,2048,138
MPI-ESM-LR.RegCM4,oakville,2049,132
MPI-ESM-LR.RegCM4,oakville,2050,132
MPI-ESM-LR.RegCM4,oakville,2051,134
MPI-ESM-LR.RegCM4,oakville,2052,138
MPI-ESM-LR.RegCM4,oakville,2053,134
MPI-ESM-LR.RegCM4,oakville,2054,137
MPI-ESM-LR.RegCM4,oakville,2055,138
MPI-ESM-LR.RegCM4,oakville,2056,130
MPI-ESM-LR.RegCM4,oakville,2057,132
MPI-ESM-LR.RegCM4,oakville,2058,128
MPI-ESM-LR.RegCM4,oakville,2059,126
MPI-ESM-LR.RegCM4,oakville,2060,134
MPI-ESM-LR.RegCM4,oakville,2061,138
MPI-ESM-LR.RegCM4,oakville,2062,137
MPI-ESM-LR.RegCM4,oakville,2063,135
MPI-ESM-LR.RegCM4,oakville,2064,129
MPI-ESM-LR.RegCM4,oakville,2065,128
MPI-ESM-LR.RegCM4,oakville,2066,134
MPI-ESM-LR.RegCM4,oakville,2067,134
MPI-ESM-LR.RegCM4,oakville,2068,135
MPI-ESM-LR.RegCM4,oakville,2069,137
MPI-ESM-LR.RegCM4,oakville,2070,136
MPI-ESM-LR.RegCM4,oakville,2071,133
MPI-ESM-LR.RegCM4,oakville,2072,132
MPI-ESM-LR.RegCM4,oakville,2073,130
MPI-ESM-LR.RegCM4,oakville,2074,137
MPI-ESM-LR.RegCM4,oakville,2075,134
MPI-ESM-LR.RegCM4,oakville,2076,132
MPI-ESM-LR.RegCM4,oakville,2077,135
MPI-ESM-LR.RegCM4,oakville,2078,134
MPI-ESM-LR.RegCM4,oakville,2079,130
MPI-ESM-LR.RegCM4,oakville,2080,133
MPI-ESM-LR.RegCM4,oakville,2081,125
MPI-ESM-LR.RegCM4,oakville,2082,130
MPI-ESM-LR.RegCM4,oakville,2083,137
MPI-ESM-LR.RegCM4,oakville,2084,142
MPI-ESM-LR.RegCM4,oakville,2085,139
MPI-ESM-LR.RegCM4,oakville,2086,121
MPI-ESM-LR.RegCM4,oakville,2087,135
MPI-ESM-LR.RegCM4,oakville,2088,133
MPI-ESM-LR.RegCM4,oakville,2089,129
MPI-ESM-LR.RegCM4,oakville,2090,134
MPI-ESM-LR.RegCM4,oakville,2091,129
MPI-ESM-LR.RegCM4,oakville,2092,130
MPI-ESM-LR.RegCM4,oakville,2093,133
MPI-ESM-LR.RegCM4,oakville,2094,134
MPI-ESM-LR.RegCM4,oakville,2095,138
MPI-ESM-LR.RegCM4,oakville,2096,125
MPI-ESM-LR.RegCM4,oakville,2097,126
MPI-ESM-LR.RegCM4,oakville,2098,138
MPI-ESM-LR.RegCM4,oakville,2099,131
MPI-ESM-LR.RegCM4,oakville,2100,128
MPI-ESM-LR.RegCM4,vaira,2007,61
MPI-ESM-LR.RegCM4,vaira,2008,51
MPI-ESM-LR.RegCM4,vaira,2009,65
MPI-ESM-LR.RegCM4,vaira,2010,47
MPI-ESM-LR.RegCM4,vaira,2011,58
MPI-ESM-LR.RegCM4,vaira,2012,75
MPI-ESM-LR.RegCM4,vaira,2013,107
MPI-ESM-LR.RegCM4,vaira,2014,53
MPI-ESM-LR.RegCM4,vaira,2015,80
MPI-ESM-LR.RegCM4,vaira,2016,45
MPI-ESM-LR.RegCM4,vaira,2017,63
MPI-ESM-LR.RegCM4,vaira,2018,90
MPI-ESM-LR.RegCM4,vaira,2019,39
MPI-ESM-LR.RegCM4,vaira,2020,48
MPI-ESM-LR.RegCM4,vaira,2021,73
MPI-ESM-LR.RegCM4,vaira,2022,46
MPI-ESM-LR.RegCM4,vaira,2023,59
MPI-ESM-LR.RegCM4,vaira,2024,64
MPI-ESM-LR.RegCM4,vaira,2025,45
MPI-ESM-LR.RegCM4,vaira,2026,75
MPI-ESM-LR.RegCM4,vaira,2027,52
MPI-ESM-LR.RegCM4,vaira,2028,66
MPI-ESM-LR.RegCM4,vaira,2029,57
MPI-ESM-LR.RegCM4,vaira,2030,92
MPI-ESM-LR.RegCM4,vaira,2031,58
MPI-ESM-LR.RegCM4,vaira,2032,54
MPI-ESM-LR.RegCM4,vaira,2033,68
MPI-ESM-LR.RegCM4,vaira,2034,72
MPI-ESM-LR.RegCM4,vaira,2035,57
MPI-ESM-LR.RegCM4,vaira,2036,57
MPI-ESM-LR.RegCM4,vaira,2037,69
MPI-ESM-LR.RegCM4,vaira,2038,82
MPI-ESM-LR.RegCM4,vaira,2039,86
MPI-ESM-LR.RegCM4,vaira,2040,43
MPI-ESM-LR.RegCM4,vaira,2041,57
MPI-ESM-LR.RegCM4,vaira,2042,43
MPI-ESM-LR.RegCM4,vaira,2043,73
MPI-ESM-LR.RegCM4,vaira,2044,59
MPI-ESM-LR.RegCM4,vaira,2045,63
MPI-ESM-LR.RegCM4,vaira,2046,53
MPI-ESM-LR.RegCM4,vaira,2047,63
MPI-ESM-LR.RegCM4,vaira,2048,42
MPI-ESM-LR.RegCM4,vaira,2049,80
MPI-ESM-LR.RegCM4,vaira,2050,33
MPI-ESM-LR.RegCM4,vaira,2051,65
MPI-ESM-LR.RegCM4,vaira,2052,60
MPI-ESM-LR.RegCM4,vaira,2053,51
MPI-ESM-LR.RegCM4,vaira,2054,47
MPI-ESM-LR.RegCM4,vaira,2055,56
MPI-ESM-LR.RegCM4,vaira,2056,35
MPI-ESM-LR.RegCM4,vaira,2057,59
MPI-ESM-LR.RegCM4,vaira,2058,26
MPI-ESM-LR.RegCM4,vaira,2059,74
MPI-ESM-LR.RegCM4,vaira,2060,63
MPI-ESM-LR.RegCM4,vaira,2061,51
MPI-ESM-LR.RegCM4,vaira,2062,58
MPI-ESM-LR.RegCM4,vaira,2063,57
MPI-ESM-LR.RegCM4,vaira,2064,41
MPI-ESM-LR.RegCM4,vaira,2065,58
MPI-ESM-LR.RegCM4,vaira,2066,90
MPI-ESM-LR.RegCM4,vaira,2067,49
MPI-ESM-LR.RegCM4,vaira,2068,55
MPI-ESM-LR.RegCM4,vaira,2069,68
MPI-ESM-LR.RegCM4,vaira,2070,68
MPI-ESM-LR.RegCM4,vaira,2071,85
MPI-ESM-LR.RegCM4,vaira,2072,64
MPI-ESM-LR.RegCM4,vaira,2073,77
MPI-ESM-LR.RegCM4,vaira,2074,61
MPI-ESM-LR.RegCM4,vaira,2075,60
MPI-ESM-LR.RegCM4,vaira,2076,61
MPI-ESM-LR.RegCM4,vaira,2077,57
MPI-ESM-LR.RegCM4,vaira,2078,51
MPI-ESM-LR.RegCM4,vaira,2079,43
MPI-ESM-LR.RegCM4,vaira,2080,47
MPI-ESM-LR.RegCM4,vaira,2081,50
MPI-ESM-LR.RegCM4,vaira,2082,62
MPI-ESM-LR.RegCM4,vaira,2083,63
MPI-ESM-LR.RegCM4,vaira,2084,44
MPI-ESM-LR.RegCM4,vaira,2085,66
MPI-ESM-LR.RegCM4,vaira,2086,69
MPI-ESM-LR.RegCM4,vaira,2087,62
MPI-ESM-LR.RegCM4,vaira,2088,45
MPI-ESM-LR.RegCM4,vaira,2089,60
MPI-ESM-LR.RegCM4,vaira,2090,54
MPI-ESM-LR.RegCM4,vaira,2091,35
MPI-ESM-LR.RegCM4,vaira,2092,43
MPI-ESM-LR.RegCM4,vaira,2093,32
MPI-ESM-LR.RegCM4,vaira,2094,40
MPI-ESM-LR.RegCM4,vaira,2095,81
MPI-ESM-LR.RegCM4,vaira,2096,57
MPI-ESM-LR.RegCM4,vaira,2097,60
MPI-ESM-LR.RegCM4,vaira,2098,78
MPI-ESM-LR.RegCM4,vaira,2099,65
MPI-ESM-LR.RegCM4,vaira,2100,85
MPI-ESM-LR.WRF,ibp,2007,212
MPI-ESM-LR.WRF,ibp,2008,139
MPI-ESM-LR.WRF,ibp,2009,179
MPI-ESM-LR.WRF,ibp,2010,219
MPI-ESM-LR.WRF,ibp,2011,176
MPI-ESM-LR.WRF,ibp,2012,172
MPI-ESM-LR.WRF,ibp,2013,257
MPI-ESM-LR.WRF,ibp,2014,226
MPI-ESM-LR.WRF,ibp,2015,175
MPI-ESM-LR.WRF,ibp,2016,218
MPI-ESM-LR.WRF,ibp,2018,223
MPI-ESM-LR.WRF,ibp,2019,226
MPI-ESM-LR.WRF,ibp,2020,192
MPI-ESM-LR.WRF,ibp,2021,188
MPI-ESM-LR.WRF,ibp,2022,183
MPI-ESM-LR.WRF,ibp,2023,159
MPI-ESM-LR.WRF,ibp,2024,215
MPI-ESM-LR.WRF,ibp,2025,227
MPI-ESM-LR.WRF,ibp,2026,218
MPI-ESM-LR.WRF,ibp,2027,155
MPI-ESM-LR.WRF,ibp,2028,214
MPI-ESM-LR.WRF,ibp,2029,216
MPI-ESM-LR.WRF,ibp,2030,245
MPI-ESM-LR.WRF,ibp,2031,213
MPI-ESM-LR.WRF,ibp,2032,223
MPI-ESM-LR.WRF,ibp,2033,257
MPI-ESM-LR.WRF,ibp,2034,222
MPI-ESM-LR.WRF,ibp,2035,224
MPI-ESM-LR.WRF,ibp,2036,179
